Date,State,HomeValue
2011-11-01,Virginia,210622.7842440228
2011-12-01,Virginia,210360.4133109406
2012-01-01,Virginia,210291.30187004036
2012-02-01,Virginia,210497.2100444285
2012-03-01,Virginia,211127.45722760525
2012-04-01,Virginia,212097.30984394197
2012-05-01,Virginia,213162.1273740369
2012-06-01,Virginia,214197.07000635957
2012-07-01,Virginia,215104.292751326
2012-08-01,Virginia,215917.30042642736
2012-09-01,Virginia,216699.37387414975
2012-10-01,Virginia,217547.01575699289
2012-11-01,Virginia,218364.2537392692
2012-12-01,Virginia,218957.84860113892
2013-01-01,Virginia,219694.99651894803
2013-02-01,Virginia,220599.84331179
2013-03-01,Virginia,221540.52325940185
2013-04-01,Virginia,222305.5641883997
2013-05-01,Virginia,223132.7595717859
2013-06-01,Virginia,224238.25856196965
2013-07-01,Virginia,225298.31827163196
2013-08-01,Virginia,226310.92410355023
2013-09-01,Virginia,227137.20227619776
2013-10-01,Virginia,227987.76080569476
2013-11-01,Virginia,228551.9825989474
2013-12-01,Virginia,228980.42352408115
2014-01-01,Virginia,229329.0025272261
2014-02-01,Virginia,229604.78616853
2014-03-01,Virginia,230083.1473810992
2014-04-01,Virginia,230646.64844426175
2014-05-01,Virginia,231521.0022890199
2014-06-01,Virginia,232120.05313300705
2014-07-01,Virginia,232569.83571169773
2014-08-01,Virginia,232853.08387958168
2014-09-01,Virginia,233219.9648040256
2014-10-01,Virginia,233453.1965072027
2014-11-01,Virginia,233687.58051700488
2014-12-01,Virginia,233943.8335177192
2015-01-01,Virginia,234305.36805323305
2015-02-01,Virginia,234662.68829786775
2015-03-01,Virginia,235021.7695182827
2015-04-01,Virginia,235404.2974070187
2015-05-01,Virginia,235898.78801327167
2015-06-01,Virginia,236365.2922442267
2015-07-01,Virginia,236970.47454630796
2015-08-01,Virginia,237712.72857824163
2015-09-01,Virginia,238564.93912371295
2015-10-01,Virginia,239480.4522389863
2015-11-01,Virginia,240268.67307729836
2015-12-01,Virginia,241066.14488822152
2016-01-01,Virginia,241945.5246349172
2016-02-01,Virginia,242679.08903017975
2016-03-01,Virginia,243007.3476159436
2016-04-01,Virginia,243033.4359303936
2016-05-01,Virginia,243063.15137687544
2016-06-01,Virginia,243355.2864959886
2016-07-01,Virginia,243639.14222927703
2016-08-01,Virginia,243992.9302118203
2016-09-01,Virginia,244482.5822722501
2016-10-01,Virginia,245293.9679688856
2016-11-01,Virginia,246310.56579410343
2016-12-01,Virginia,247394.2075789339
2017-01-01,Virginia,248428.4088676072
2017-02-01,Virginia,249411.45787368072
2017-03-01,Virginia,250258.45434920696
2017-04-01,Virginia,251100.73957409489
2017-05-01,Virginia,251757.7631507939
2017-06-01,Virginia,252379.53612082225
2017-07-01,Virginia,252848.88973539523
2017-08-01,Virginia,253367.3131715071
2017-09-01,Virginia,253992.46721367037
2017-10-01,Virginia,254896.62242167775
2017-11-01,Virginia,255889.39627376813
2017-12-01,Virginia,256928.73925455593
2018-01-01,Virginia,257812.801442789
2018-02-01,Virginia,258671.06689507313
2018-03-01,Virginia,259702.55455111727
2018-04-01,Virginia,260557.44755289727
2018-05-01,Virginia,261307.16703835048
2018-06-01,Virginia,261605.1846887154
2018-07-01,Virginia,262286.1199138048
2018-08-01,Virginia,263010.4813882033
2018-09-01,Virginia,263916.79738001386
2018-10-01,Virginia,264464.07324454543
2018-11-01,Virginia,265020.4993379943
2018-12-01,Virginia,265566.9257829639
2019-01-01,Virginia,266307.2791440792
2019-02-01,Virginia,267380.7152261816
2019-03-01,Virginia,268771.7289664953
2019-04-01,Virginia,270152.51451711915
2019-05-01,Virginia,271080.2354215316
2019-06-01,Virginia,271678.9332918801
2019-07-01,Virginia,272120.9033964124
2019-08-01,Virginia,272741.4206889354
2019-09-01,Virginia,273453.44338369503
2019-10-01,Virginia,274386.7839439378
2019-11-01,Virginia,275625.69045489206
2019-12-01,Virginia,277147.4066884841
2020-01-01,Virginia,278798.23993723356
2020-02-01,Virginia,280396.4471911969
2020-03-01,Virginia,281888.51677351556
2020-04-01,Virginia,283139.5704157814
2020-05-01,Virginia,283805.4367672465
2020-06-01,Virginia,284230.00514345634
2020-07-01,Virginia,285008.3036427686
2020-08-01,Virginia,286891.51282740006
2020-09-01,Virginia,289994.6063302479
2020-10-01,Virginia,293845.8928120988
2020-11-01,Virginia,298007.32491084625
2020-12-01,Virginia,301979.99753615196
2021-01-01,Virginia,305614.6804943117
2021-02-01,Virginia,309223.5142866
2021-03-01,Virginia,312888.82475784863
2021-04-01,Virginia,316816.72796181665
2021-05-01,Virginia,320994.8752457607
2021-06-01,Virginia,325113.258950006
2021-07-01,Virginia,328220.1098373882
2021-08-01,Virginia,329860.7284051375
2021-09-01,Virginia,330217.3036218795
2021-10-01,Virginia,330685.01439601526
2021-11-01,Virginia,332015.903740889
2021-12-01,Virginia,334372.19170760823
2022-01-01,Virginia,338173.75545055873
2022-02-01,Virginia,342550.50595876406
2022-03-01,Virginia,347524.79202442936
2022-04-01,Virginia,352321.2756543271
2022-05-01,Virginia,356734.11477656424
2022-06-01,Virginia,360456.9281034201
2022-07-01,Virginia,362310.72926685144
2022-08-01,Virginia,362447.5967078274
2022-09-01,Virginia,361245.6269847953
2022-10-01,Virginia,360421.2350983154
2022-11-01,Virginia,360182.7780743737
2022-12-01,Virginia,360307.0600960772
2023-01-01,Virginia,360320.19788490614
2023-02-01,Virginia,360580.9345333062
2023-03-01,Virginia,361440.1873522473
2023-04-01,Virginia,363256.3090633874
2023-05-01,Virginia,365840.3808306032
2023-06-01,Virginia,368822.7742389469
2023-07-01,Virginia,371486.2161942139
2023-08-01,Virginia,373731.24329248193
2023-09-01,Virginia,375564.4930887588
2023-10-01,Virginia,376909.5257240914
2023-11-01,Virginia,377936.8594982407
2023-12-01,Virginia,378699.35419758345
2024-01-01,Virginia,379308.3361546262
2024-02-01,Virginia,380368.0499758701
2024-03-01,Virginia,382446.0842360123
2024-04-01,Virginia,385262.09971634136
2024-05-01,Virginia,387793.9444142335
2024-06-01,Virginia,389312.8087267812
2024-07-01,Virginia,390227.2738095723
2024-08-01,Virginia,391153.24974156154
2024-09-01,Virginia,392278.8529993678
2024-10-01,Virginia,393697.1603644744
2024-11-01,Virginia,394934.4947611345
2024-12-01,Virginia,396299.079679044
2025-01-01,Virginia,397378.2698752095
2025-02-01,Virginia,398238.2798851405
2025-03-01,Virginia,398294.0931968058
2025-04-01,Virginia,398105.3662931234
2025-05-01,Virginia,397756.03130224114
2025-06-01,Virginia,397574.66014796105
2025-07-01,Virginia,397771.89700262184
2025-08-01,Virginia,398265.88075292326
2025-09-01,Virginia,399245.42314602464
2025-10-01,Virginia,400454.0287724195
2025-11-01,Virginia,401707.3445836718
2000-01-01,Texas,112312.33474423438
2000-02-01,Texas,112373.36816806666
2000-03-01,Texas,112402.97033479591
2000-04-01,Texas,112549.8885132828
2000-05-01,Texas,112645.03502966132
2000-06-01,Texas,112751.71743700164
2000-07-01,Texas,112821.8242848558
2000-08-01,Texas,113029.22788885
2000-09-01,Texas,113301.20708987628
2000-10-01,Texas,113592.63803187016
2000-11-01,Texas,113928.93155180164
2000-12-01,Texas,114302.47294644293
2001-01-01,Texas,114525.49411431038
2001-02-01,Texas,114491.7953899852
2001-03-01,Texas,114268.63058160015
2001-04-01,Texas,114137.88467644488
2001-05-01,Texas,114181.78354025028
2001-06-01,Texas,114314.89466210264
2001-07-01,Texas,114471.25976978616
2001-08-01,Texas,114611.71150913334
2001-09-01,Texas,114759.42796754088
2001-10-01,Texas,114913.93615422564
2001-11-01,Texas,115026.8256299793
2001-12-01,Texas,115118.02715345664
2002-01-01,Texas,115149.14580312396
2002-02-01,Texas,115235.41296199906
2002-03-01,Texas,115451.58621942058
2002-04-01,Texas,115831.73746737542
2002-05-01,Texas,116279.60029267956
2002-06-01,Texas,116781.36978414562
2002-07-01,Texas,117291.41302942688
2002-08-01,Texas,117830.40348045336
2002-09-01,Texas,118305.43982358434
2002-10-01,Texas,118713.09639048247
2002-11-01,Texas,119060.06721235576
2002-12-01,Texas,119355.69773002548
2003-01-01,Texas,119582.38034519354
2003-02-01,Texas,119731.99534914752
2003-03-01,Texas,119901.11356516564
2003-04-01,Texas,120099.4907493546
2003-05-01,Texas,120324.55686628424
2003-06-01,Texas,120551.36898974916
2003-07-01,Texas,120775.02366998856
2003-08-01,Texas,121035.02804015198
2003-09-01,Texas,121270.86297735426
2003-10-01,Texas,121511.0191124554
2003-11-01,Texas,121684.39338771596
2003-12-01,Texas,121831.16188819386
2004-01-01,Texas,122198.4143225561
2004-02-01,Texas,123025.09846268591
2004-03-01,Texas,124333.73883059635
2004-04-01,Texas,125632.38955483076
2004-05-01,Texas,126705.54087837272
2004-06-01,Texas,127394.32253983297
2004-07-01,Texas,128038.17410815669
2004-08-01,Texas,128623.8201123657
2004-09-01,Texas,129285.09482763988
2004-10-01,Texas,129900.3564653687
2004-11-01,Texas,130450.76614483129
2004-12-01,Texas,130931.79815662
2005-01-01,Texas,131444.1196513232
2005-02-01,Texas,131875.1537755852
2005-03-01,Texas,132259.23061356365
2005-04-01,Texas,132597.76970471078
2005-05-01,Texas,132966.00168475963
2005-06-01,Texas,133368.42468345046
2005-07-01,Texas,133724.54453887467
2005-08-01,Texas,134057.86491705905
2005-09-01,Texas,134391.56815952106
2005-10-01,Texas,134662.0349359457
2005-11-01,Texas,134978.1248054355
2005-12-01,Texas,135235.53579019234
2006-01-01,Texas,135446.77365739815
2006-02-01,Texas,135659.82913027436
2006-03-01,Texas,135918.77930547492
2006-04-01,Texas,136333.96624396543
2006-05-01,Texas,136901.9108177257
2006-06-01,Texas,137531.46610559005
2006-07-01,Texas,138159.26812217289
2006-08-01,Texas,138716.89081907322
2006-09-01,Texas,139309.8902173566
2006-10-01,Texas,140042.46579586636
2006-11-01,Texas,140744.0395398764
2006-12-01,Texas,141439.9826667088
2007-01-01,Texas,141807.33361587534
2007-02-01,Texas,141951.9301537669
2007-03-01,Texas,141933.83999729517
2007-04-01,Texas,142153.71812004285
2007-05-01,Texas,142555.85033182797
2007-06-01,Texas,143078.71076905623
2007-07-01,Texas,143545.3104117018
2007-08-01,Texas,144041.23543833403
2007-09-01,Texas,144529.951396759
2007-10-01,Texas,144979.98514209455
2007-11-01,Texas,145354.97702040148
2007-12-01,Texas,145700.87967420075
2008-01-01,Texas,145561.06810791208
2008-02-01,Texas,145156.7837443968
2008-03-01,Texas,144561.515247628
2008-04-01,Texas,144249.13693654796
2008-05-01,Texas,144025.28632108073
2008-06-01,Texas,143824.53699020462
2008-07-01,Texas,143658.5554728812
2008-08-01,Texas,143304.7899695588
2008-09-01,Texas,142792.9287151948
2008-10-01,Texas,142184.0742226601
2008-11-01,Texas,141586.74804854862
2008-12-01,Texas,141034.3986560103
2009-01-01,Texas,140531.8583021985
2009-02-01,Texas,140267.94346568282
2009-03-01,Texas,140159.65242511604
2009-04-01,Texas,140142.94350720258
2009-05-01,Texas,140142.75563693914
2009-06-01,Texas,140118.38111514229
2009-07-01,Texas,140129.3830745285
2009-08-01,Texas,140012.07582619242
2009-09-01,Texas,139857.2911591445
2009-10-01,Texas,139651.78033568655
2009-11-01,Texas,139694.88030797816
2009-12-01,Texas,139820.9623504091
2010-01-01,Texas,139882.21578378786
2010-02-01,Texas,139868.50761220642
2010-03-01,Texas,139893.74687541567
2010-04-01,Texas,140070.15229361583
2010-05-01,Texas,140273.871839277
2010-06-01,Texas,140319.9382132524
2010-07-01,Texas,140071.25330878372
2010-08-01,Texas,139590.9386629512
2010-09-01,Texas,139022.00501772566
2010-10-01,Texas,138449.5523210048
2010-11-01,Texas,137855.69317230672
2010-12-01,Texas,137339.85888677184
2011-01-01,Texas,136891.61880033018
2011-02-01,Texas,136420.014931926
2011-03-01,Texas,135956.57355401412
2011-04-01,Texas,135508.12585425875
2011-05-01,Texas,135152.97678833126
2011-06-01,Texas,134791.02169678346
2011-07-01,Texas,134590.1399518704
2011-08-01,Texas,134471.96701797406
2011-09-01,Texas,134429.6780273891
2011-10-01,Texas,134316.30454153632
2011-11-01,Texas,134104.39184131476
2011-12-01,Texas,133856.8663193104
2012-01-01,Texas,133743.52018040174
2012-02-01,Texas,133899.2595075807
2012-03-01,Texas,134176.86293545438
2012-04-01,Texas,134456.11321509664
2012-05-01,Texas,134767.81626777782
2012-06-01,Texas,135207.03159929448
2012-07-01,Texas,135704.81781088078
2012-08-01,Texas,136076.50713023313
2012-09-01,Texas,136395.1830823413
2012-10-01,Texas,136712.78843606517
2012-11-01,Texas,137079.34812442109
2012-12-01,Texas,137447.26069864002
2013-01-01,Texas,137960.88450147162
2013-02-01,Texas,138613.58893674347
2013-03-01,Texas,139387.12392843366
2013-04-01,Texas,140121.49032675286
2013-05-01,Texas,140959.6482999998
2013-06-01,Texas,141959.79207809953
2013-07-01,Texas,142919.63023782228
2013-08-01,Texas,143850.15833040126
2013-09-01,Texas,144576.44799601563
2013-10-01,Texas,145404.57927833963
2013-11-01,Texas,146163.14055766308
2013-12-01,Texas,147014.13333269476
2014-01-01,Texas,148013.58303638766
2014-02-01,Texas,149141.7562622081
2014-03-01,Texas,150279.8864231532
2014-04-01,Texas,151269.2140102164
2014-05-01,Texas,152271.3792238308
2014-06-01,Texas,153288.85750148352
2014-07-01,Texas,154447.56746563155
2014-08-01,Texas,155489.54397061208
2014-09-01,Texas,156408.23342652034
2014-10-01,Texas,157059.58073712137
2014-11-01,Texas,157882.75565061247
2014-12-01,Texas,158845.84075543645
2015-01-01,Texas,160051.04415327334
2015-02-01,Texas,161300.04832833944
2015-03-01,Texas,162521.12014327795
2015-04-01,Texas,163663.79933258588
2015-05-01,Texas,164757.06848229255
2015-06-01,Texas,165846.0666366246
2015-07-01,Texas,166978.33332023618
2015-08-01,Texas,168159.58175452412
2015-09-01,Texas,169364.0543698033
2015-10-01,Texas,170577.68457182634
2015-11-01,Texas,171646.45557867104
2015-12-01,Texas,172754.9061206951
2016-01-01,Texas,173941.88308037797
2016-02-01,Texas,175180.06835774612
2016-03-01,Texas,176093.12003879924
2016-04-01,Texas,176961.8851169073
2016-05-01,Texas,177800.26861979428
2016-06-01,Texas,178799.62184799145
2016-07-01,Texas,179632.6865949655
2016-08-01,Texas,180442.70631842388
2016-09-01,Texas,181368.86897989793
2016-10-01,Texas,182390.19067639284
2016-11-01,Texas,183539.27548928416
2016-12-01,Texas,184643.4380262296
2017-01-01,Texas,185729.80709081877
2017-02-01,Texas,186699.7499051212
2017-03-01,Texas,187734.07213654343
2017-04-01,Texas,188879.02981630492
2017-05-01,Texas,189909.99361110732
2017-06-01,Texas,190839.1959091866
2017-07-01,Texas,191558.4241945406
2017-08-01,Texas,192320.88695862875
2017-09-01,Texas,193095.08489342895
2017-10-01,Texas,194018.3923092436
2017-11-01,Texas,195035.1715188073
2017-12-01,Texas,196164.0733506511
2018-01-01,Texas,197283.54432180463
2018-02-01,Texas,198302.14722167907
2018-03-01,Texas,199495.2686720281
2018-04-01,Texas,200611.59928687825
2018-05-01,Texas,201775.82203085197
2018-06-01,Texas,202659.98037502216
2018-07-01,Texas,203670.6259749753
2018-08-01,Texas,204579.81410268752
2018-09-01,Texas,205476.9511272621
2018-10-01,Texas,206161.17195994637
2018-11-01,Texas,206937.05535976263
2018-12-01,Texas,207799.77484491304
2019-01-01,Texas,208654.52969853484
2019-02-01,Texas,209407.82332971384
2019-03-01,Texas,210059.536141449
2019-04-01,Texas,210609.93748333832
2019-05-01,Texas,211104.5145979512
2019-06-01,Texas,211584.30898824704
2019-07-01,Texas,212093.37234550703
2019-08-01,Texas,212703.5437191264
2019-09-01,Texas,213370.2916023864
2019-10-01,Texas,214262.860434253
2019-11-01,Texas,215319.6962986639
2019-12-01,Texas,216470.4470226974
2020-01-01,Texas,217638.73957230037
2020-02-01,Texas,218768.99346215892
2020-03-01,Texas,219871.28845241052
2020-04-01,Texas,220665.9352455501
2020-05-01,Texas,220949.68159675252
2020-06-01,Texas,221119.51506064535
2020-07-01,Texas,221783.41058890437
2020-08-01,Texas,223225.5846588486
