,Florida,California,Virginia,Texas,Massachusetts,New York,Connecticut,New Jersey,Washington,Michigan,Arizona,Colorado,Utah,Maine,North Carolina,Iowa,New Hampshire,Montana,Kansas,the District of Columbia,Rhode Island,Oregon,Vermont,Missouri,Pennsylvania,New Mexico,Maryland,Idaho,Georgia,Nevada,Tennessee,Illinois,Minnesota,Oklahoma,South Carolina,Mississippi,Indiana,Hawaii,Alabama,North Dakota,Louisiana,Arkansas,Wisconsin,Alaska,West Virginia,Ohio,Nebraska,South Dakota,Wyoming,Kentucky,Delaware
2002-11-01,136500.00714172536,265976.6554913803,156153.9737464705,119060.06721235575,281724.36255982023,192732.4530408811,208839.11382831502,229596.59190487067,196654.647216316,133498.51180985224,156363.0910562326,218765.99642538154,176891.90540676852,142113.16465680138,139969.48359186642,101787.56703108583,187013.7828710191,,99003.67660937237,221265.0945640126,187876.21147759072,167664.3786210846,141231.66583800202,116311.82204845687,116054.15968337008,135203.82393893463,187272.3344685112,133724.05182187486,147452.20294166543,180057.0302749467,121362.9543836474,156584.25321076327,166998.23625443352,93716.72560470567,126606.50276136125,99659.42074797518,103338.93469617276,232687.0031983465,109447.1756124971,,124070.88004996942,99574.98406074084,137636.12035177063,171643.5777958623,82724.06631800608,116188.01295967035,112181.67425272088,112452.92841517867,141077.9447209996,99755.88900020158,177115.30469227198
2002-12-01,137719.5949498641,269450.9705403308,157382.25468601543,119355.69773002547,285578.1262615091,194412.2591848135,211249.28799272445,232564.01733349063,197123.00791198915,133923.66783711247,157076.68892874388,219041.99840923914,176657.7479623646,143346.54529736072,140212.4865802894,102211.1500402644,189188.97831552185,,99560.49800383799,224921.47547507813,190484.7447679029,168319.56985402943,142076.51992498638,116927.32726575894,116746.59449794465,135521.1187310612,189139.06297511244,133892.65231226382,147819.26063170892,181285.4801507667,121631.11953107877,157443.42366503607,168301.63385313004,93983.0276231006,126939.727942704,99968.81728719968,103612.43209676241,234610.4449899729,109730.97491265256,,124589.33929867786,99955.41959697998,138308.31324200914,172252.9940013053,82914.61859159282,116558.13808565882,112554.2701289089,112572.4020423306,141298.90566655897,100009.85250300857,178377.57090103487
2003-01-01,138921.88416210565,272520.9217183791,158461.1303835629,119582.38034519354,288691.80309237976,196053.03495132548,213263.87400334305,235404.82794076437,197650.7038843295,134323.05403141168,157743.8444059715,219133.56318935877,176491.57681948892,144682.08019202913,140448.20848667223,102577.32411945671,191266.96748536374,,100147.63088705858,228225.30094428523,192905.6275594687,168947.24385031266,142925.21914231745,117459.03698562195,117409.87750043144,135844.31901846404,190885.62255940042,134020.85107273207,148130.7064377929,182497.55575818825,121829.69748249526,158124.47754549157,169612.8028234476,94221.24621368817,127266.82346978558,100127.82488802956,103702.26117745256,236632.0899715027,109977.5910958482,,125112.48732164667,100218.07732248248,138864.5997461948,172658.66774817425,83019.70984347293,116896.75969081873,112957.4361879195,113028.70863502641,141633.60674664017,100236.7037152504,179700.94713260446
2003-02-01,140157.40635199138,275383.0749633045,159549.52801826186,119731.99534914752,291552.4140147552,197649.32481622533,214796.55321361558,238159.32871974027,198174.10552797464,134671.0805413507,158452.3184072053,219184.71578220243,176447.83127254932,145951.70498621793,140663.65687765475,102885.48928033323,193358.68721193587,,100446.81153706509,231069.972422045,195472.4491203366,169514.74982859907,143822.21231837998,117985.12001810766,118077.05359915413,136091.8544619685,192660.7773636703,134214.70438433788,148416.58002016446,183696.7044478053,122056.42574620499,158975.09308173507,170812.7703646721,94461.48865538572,127622.61542665203,100264.6829883089,103714.53949162412,239069.10961324474,110255.75677341876,,125569.88187720685,100495.67522449397,139386.8654644157,172924.03989664302,83301.94714937873,117207.03696783386,113365.26995754399,113858.30202139662,142016.30565542227,100477.27149050885,181127.89427659448
2003-03-01,141424.38318676947,278414.8250163276,160705.43650754317,119901.11356516565,294399.40405654913,199352.8194184928,216449.26941676097,240837.987753532,198983.6484001008,134882.19787960834,159103.95481627237,219464.9979205927,176393.09304737137,147098.67081641743,140864.50369494242,103117.43041510048,195499.00732080048,,100441.21845134672,233690.874494739,198241.03750480435,170123.56500613329,144725.71547569803,118497.21597275506,118714.75251812562,136283.56301828695,194437.42573726093,134306.44185213256,148728.28670176747,185009.04593996587,122271.03484371184,159786.0205828097,171904.57123153794,94722.39494459954,127967.17686517742,100462.69829472696,103674.94876857456,242025.98956488955,110540.86273537105,,125915.69357166106,100771.05690632509,139967.49304471,173094.96412606156,83665.66876844135,117488.22800648672,113829.30765719735,114418.05613235167,142314.54105503092,100730.6287144556,182630.35414167284
2003-04-01,142835.9798616195,281938.8119755764,162052.20242462985,120099.4907493546,297486.5330560115,201031.25166799582,218324.83423319808,243494.7652744391,199883.09338842263,135077.69459695657,159828.07208869627,219806.42578527713,176521.75018589376,148043.13924057104,141033.98071739546,103350.94676738711,197480.43282678945,,100105.4993652753,236640.49175896597,201146.0326806961,170798.77404288156,145579.56228374116,119015.67182134611,119388.95917460992,136417.14948437546,196377.51370007408,134659.12876475157,149040.657137873,186372.95466922375,122528.13675042595,160685.54396906967,172939.40442740236,95031.67406619422,128241.89412985231,100745.36154045927,103714.07466440073,245052.47283873925,110892.92950691989,,126044.38398111181,101111.53613541373,140592.48094599642,173501.95977498245,84067.99442505337,117779.76205137103,114236.81957136867,114678.58617187862,142677.156805137,100999.33937733962,184208.29697724825
2003-05-01,144327.008404706,285852.43629810977,163535.49546560238,120324.55686628423,300580.903326631,202748.8757107983,220611.46268273398,246265.55546800268,201012.20475912045,135417.84104564626,160576.00842753897,220064.2037590555,176682.45352358374,149293.67963560097,141232.39706599,103602.50408940425,199599.813474451,,99893.03785113886,239796.28521560135,204293.3679076773,171582.18827769978,146476.63780852765,119592.66521675629,120214.21833730042,136615.46068842828,198528.08889563326,135099.08026126295,149350.53800509463,187959.82585531264,122807.92201866994,161526.37696122614,174111.49277720568,95319.07005519303,128520.06047111936,101032.29345534246,103875.82167509834,248273.2362867219,111206.2731750387,,126071.26131648819,101523.90881057036,141374.64573508393,174297.5391286186,84462.87205667542,118091.82202751371,114751.48031580432,114502.26469905663,143415.061278186,101276.41689433767,185853.87148571492
2003-06-01,145806.44674435866,289472.4171810719,165109.72757176476,120551.36898974917,303393.4178638572,204452.30467388395,222982.49674688713,249253.08345114635,202145.01060292614,135897.48294235146,161402.96470959217,220191.5630031923,177000.4711802328,150700.99685650814,141431.77732332793,103904.39843615149,201635.07018637922,,99950.82869822755,243072.279863746,207719.43195461328,172463.74645871823,147431.22896935898,120246.52372501377,121210.986842986,136993.99366195415,200991.95381862545,135665.67970170165,149644.3951289422,189555.85208104734,123125.28742425865,162351.8921781328,175261.23920480072,95575.70389379824,128843.24113840389,101278.851607312,104167.35075770803,251650.54721268092,111490.13966679717,,126164.60000246,101966.59154749813,142248.51360603582,175437.15718190328,84866.61288215303,118465.41625627533,115185.00127826941,114586.56840309757,144464.78692573195,101555.47212807667,187437.21034084447
2003-07-01,147271.1377405664,293294.2372942819,166831.36560665938,120775.02366998856,305714.9779790603,206239.27261303773,225330.3366512801,252426.26743131015,203327.90991889732,136407.12944372973,162261.36116745803,220331.38602509574,177240.9832655563,152374.1364006384,141675.6077560587,104280.24124980437,203671.47485042797,,100472.32145860221,246306.03122809264,211476.81504232134,173466.26057863396,148467.62358534095,120923.84277521941,122305.75274678833,137522.53236010898,203648.8132950718,136081.20690583283,149938.6465848375,191385.74778155843,123446.87014753075,163134.96179994525,176500.42099133713,95808.99048692547,129306.85627003439,101388.86979488324,104508.01580592584,255048.04152632886,111759.13437677537,,126428.61934467523,102456.39053988697,143244.82239994223,177241.39989253526,85286.74428695602,118894.32088035966,115719.15999490926,114867.96933809672,145487.61258763392,101845.79842486896,189015.9535266553
2003-08-01,148768.72761945968,297319.4272303018,168611.3884511716,121035.02804015198,307928.7138825439,208268.0030238809,227498.70583469208,255740.38023238696,204672.5800183889,136917.22044741482,163184.0615890275,220525.46438940696,177390.41907954135,154157.38736331416,141977.3384358768,104742.04941905553,205591.13892110565,,101021.39702855311,249389.91596933836,214934.44622245463,174581.1181604014,149940.70538798915,121596.21368933795,123361.60393280537,138115.7498109485,206394.09325732186,136449.0635773512,150300.65477491714,193299.7505605766,123781.96226287108,164245.99281067392,177694.47096681423,96074.74715155031,129785.28765482017,101614.04938895395,104807.3334542697,258499.1829263577,112048.94209299675,,126932.10029474784,102899.85254930753,144385.51323625853,178841.24715048829,85597.73632115677,119395.95568495285,116194.93225797878,115469.9221827961,146309.38881364602,102145.01358491757,190640.28756233843
2003-09-01,150323.41434298691,301790.91626237816,170450.40327709596,121270.86297735426,310353.23054033483,210464.5355046225,229824.92165979816,258877.93514479566,206057.4668112731,137463.3411483948,164213.99035159886,220779.25939820835,177485.66823904603,156112.86489936057,142301.90326611014,105235.72752368555,207702.37361387126,,101640.81927738182,252393.71696163437,218053.8570464979,175690.87711392101,151723.22843169497,122260.55384396134,124397.63407719966,138620.6860922422,209150.88220133333,136861.3577830886,150690.92516732996,195552.64349257186,124125.55682691156,165610.22361935582,178977.66200273987,96375.77725252642,130263.48284380698,101859.23427361541,105017.70558666968,261865.71288637558,112363.63080644833,,127468.84491613701,103371.35657053241,145596.62113751535,180557.53855008376,85862.99532698763,119909.18405344838,116737.39664428507,116313.46637039063,146975.148026271,102483.95672490729,192451.82515575294
2003-10-01,151898.48654754853,306146.4685582896,172323.3462322766,121511.01911245541,312990.6725694305,212725.08393838358,231927.16373882606,261734.69386876325,207427.10344733577,138086.97741012057,165237.61708458947,221015.57225755896,177593.6027034748,158158.55406871685,142627.02098381444,105736.91652407595,209949.83021268548,,102158.67747602829,255741.32126632947,221037.88718571526,176838.37751365555,153746.2529153919,122962.40006716964,125376.986074698,139135.01777531902,211920.31574211465,137211.40374991877,151084.65502953352,197979.3186749851,124493.16854867246,167122.37672784342,180177.8986599118,96656.35586642312,130720.99021816284,102269.13421770628,105297.44290018272,266116.9226675889,112642.9627103602,,128103.33216539973,103816.52035110374,146877.08575955938,182104.6621829231,86057.9644404846,120409.26451012172,117229.41847642882,117300.71718966884,147659.0584909553,102831.6135182522,194232.39461675624
2003-11-01,153443.61463492675,310343.39368666225,174141.65671473776,121684.39338771597,315638.982878641,214701.8829038658,234234.8420134387,264207.9198702976,208567.86235824798,138650.6439781274,166126.4219717649,221371.90150516832,177770.53479466235,159828.7852702422,142917.14378574584,106201.43048775561,211945.81038032696,,102460.21040571602,258703.65593938367,224063.9912672554,177873.51548427143,155090.8331385562,123629.88074277824,126264.51457050466,139705.98592393784,214512.09232719103,137445.50673133958,151433.5137972322,200825.97585786614,124832.25380120298,168273.78849332375,181380.39660288082,96898.91789922141,131165.5579338081,102561.16981377643,105550.89760736073,270690.5775222384,112925.32948616326,,128621.28021390557,104238.6085636965,147862.6274654255,183542.74644392822,86334.45462120709,120827.79287047074,117722.7737378428,118029.26487057815,148305.17609021024,103153.11986734964,195840.30635058825
2003-12-01,154921.95301815114,314401.8494754531,175891.2981309651,121831.16188819386,318115.5585717668,216474.8559809072,236428.45849326148,266519.3703622666,209728.0731673014,139182.32249921552,166893.9414310744,221761.41489795296,177966.86892981525,161382.06636138784,143234.6086231176,106633.29563905543,213605.7968543116,,102709.206024217,261376.22262097438,227206.2272720011,178864.21221881395,156146.13800227814,124306.72419092881,127055.03284087568,140460.07675889283,216926.6372184502,137721.93462116184,151794.68600499944,203775.86278534288,125147.70270626967,169169.02607360086,182534.82753037324,97130.89549381059,131612.7073810757,102780.57747731237,105813.62668457202,274781.2468231609,113187.6667709599,,129129.00212148577,104618.61431864473,148664.14719752272,184805.10831477924,86674.02062877092,121200.090282636,118199.96132141499,118412.35733517872,148837.4783321976,103436.41377422916,197236.69968338203
2004-01-01,156339.24250406137,318603.3319503979,177488.1177898658,122198.4143225561,320429.78120661335,218200.68938584218,238518.1100110752,268817.4059593267,210956.30525769855,139681.88885882063,167581.42046263974,222108.1059111666,178152.81158304788,162919.9685709815,143558.85331241964,106975.77128999696,215187.58443088774,,102860.92133611515,264084.98915389116,229995.33660234697,179651.36637954682,157044.805126415,124911.73726987369,127756.09998279884,141140.81299702593,219130.79341144,138044.0674678468,152107.08307462977,207068.61910469332,125446.89114916633,169982.36439226146,183631.04236165163,97403.01757823564,132032.7189308928,102958.25209440912,105972.02949320123,278520.442410344,113459.86494125861,,129620.85579061043,105004.70655099372,149324.27937611655,185097.56838382952,87129.4513945434,121514.35759707999,118689.88322583407,118586.46184058477,149284.5777919892,103684.98861333831,198642.07183984082
2004-02-01,157742.7675034071,323335.4319941203,179237.71389888317,123025.09846268593,322744.4058743925,219836.24086144846,240234.02010117285,271181.8878501942,212212.8195379425,140077.4081974244,168450.2051369735,222397.338790727,178439.39957505997,164735.64830838202,143883.37490204978,107214.82185290207,216852.70020551592,,103067.91072224003,266973.3285745739,232978.6857915374,180475.75241349338,158383.97945996173,125405.12826144545,128563.63707540132,141867.97183033268,221445.81506436833,138515.58573223228,152420.36012962105,210472.97697952515,125775.42800843257,170869.62313430573,184735.93989216347,97713.06505245139,132473.05394217905,103171.28544008674,106086.5549752857,282680.0173160695,113718.31290625146,,130158.224349131,105474.22366318783,150095.38973056615,185696.8824941865,87649.30816125346,121834.16822355347,119195.89575454795,119026.8472595809,149749.5740599802,103938.52368563444,200078.00254729806
